date,ticker,action,shares,price,notional,cost
2020-01-02,3034.TW,SELL,253,141.1729278564453,35716.750747680664,0.0
2020-01-02,2474.TW,SELL,225,159.58273315429688,35906.1149597168,0.0
2020-01-02,2207.TW,BUY,1,566.3236694335938,566.3236694335938,0.0
2020-01-03,3019.TW,BUY,411,86.17691802978516,35418.7133102417,0.0
2020-01-03,3661.TW,BUY,9,217.61949157714844,1958.575424194336,0.0
2020-01-03,3034.TW,BUY,259,136.7315216064453,35413.464096069336,0.0
2020-01-03,3008.TW,BUY,9,3900.5869140625,35105.2822265625,0.0
2020-01-03,3711.TW,SELL,569,61.50957107543945,34998.94594192505,0.0
2020-01-03,2327.TW,SELL,371,102.52645111083984,38037.31336212158,0.0
2020-01-03,2207.TW,SELL,62,571.3876953125,35426.037109375,0.0
2020-01-03,2454.TW,BUY,2,302.6471252441406,605.2942504882812,0.0
2020-01-06,3019.TW,SELL,1,84.93992614746094,84.93992614746094,0.0
2020-01-06,3661.TW,SELL,163,219.5200958251953,35781.775619506836,0.0
2020-01-06,2454.TW,BUY,1,295.33349609375,295.33349609375,0.0
2020-01-06,3034.TW,BUY,1,133.8763427734375,133.8763427734375,0.0
2020-01-06,3711.TW,BUY,589,59.178504943847656,34856.13941192627,0.0
2020-01-07,3008.TW,SELL,9,3788.6845703125,34098.1611328125,0.0
2020-01-07,3019.TW,BUY,17,81.80622100830078,1390.7057571411133,0.0
2020-01-07,2327.TW,BUY,385,90.69648742675781,34918.14765930176,0.0
2020-01-07,2207.TW,BUY,62,556.1956787109375,34484.132080078125,0.0
2020-01-07,2454.TW,SELL,118,296.7265319824219,35013.73077392578,0.0
2020-01-07,3034.TW,SELL,260,138.31773376464844,35962.610778808594,0.0
2020-01-07,3661.TW,BUY,165,210.9673614501953,34809.61463928223,0.0
2020-01-07,3711.TW,SELL,589,59.178504943847656,34856.13941192627,0.0
2020-01-07,6415.TW,BUY,152,229.1146240234375,34825.4228515625,0.0
2020-01-08,2327.TW,BUY,18,84.78148651123047,1526.0667572021484,0.0
2020-01-08,2049.TW,BUY,151,225.99310302734375,34124.958557128906,0.0
2020-01-08,3711.TW,BUY,587,58.20097732543945,34163.97369003296,0.0
2020-01-08,3019.TW,SELL,2,80.32183074951172,160.64366149902344,0.0
2020-01-08,2207.TW,SELL,62,552.8197021484375,34274.821533203125,0.0
2020-01-08,6415.TW,SELL,152,229.83433532714844,34934.81896972656,0.0
2020-01-09,2049.TW,SELL,151,239.68966674804688,36193.13967895508,0.0
2020-01-09,3711.TW,SELL,587,60.00566864013672,35223.327491760254,0.0
2020-01-09,2327.TW,BUY,7,85.87686157226562,601.1380310058594,0.0
2020-01-09,3661.TW,BUY,2,210.9673614501953,421.9347229003906,0.0
2020-01-09,3665.TW,BUY,182,193.3260498046875,35185.341064453125,0.0
2020-01-09,4938.TW,BUY,744,47.36467361450195,35239.31716918945,0.0
2020-01-10,4938.TW,BUY,3,47.08358383178711,141.25075149536133,0.0
2020-01-10,3711.TW,BUY,587,59.85526657104492,35135.04147720337,0.0
2020-01-10,3019.TW,BUY,14,79.99197387695312,1119.8876342773438,0.0
2020-01-10,3661.TW,SELL,5,216.66915893554688,1083.3457946777344,0.0
2020-01-10,2327.TW,SELL,1,85.98639678955078,85.98639678955078,0.0
2020-01-10,3665.TW,SELL,182,193.7373809814453,35260.20333862305,0.0
2020-01-13,3661.TW,SELL,162,230.4485626220703,37332.66714477539,0.0
2020-01-13,3711.TW,SELL,587,60.68240737915039,35620.57313156128,0.0
2020-01-13,4938.TW,SELL,747,48.62960433959961,36326.31444168091,0.0
2020-01-13,2327.TW,BUY,12,85.43870544433594,1025.2644653320312,0.0
2020-01-13,2454.TW,BUY,122,293.9403991699219,35860.72869873047,0.0
2020-01-13,3019.TW,BUY,5,80.98155975341797,404.90779876708984,0.0
2020-01-13,6505.TW,BUY,426,84.3511962890625,35933.609619140625,0.0
2020-01-13,9910.TW,BUY,301,119.50637817382812,35971.419830322266,0.0
2020-01-14,6505.TW,BUY,8,83.74559020996094,669.9647216796875,0.0
2020-01-14,3019.TW,BUY,4,81.06403350830078,324.2561340332031,0.0
2020-01-14,2454.TW,BUY,3,289.7611999511719,869.2835998535156,0.0
2020-01-14,9910.TW,SELL,301,119.19270324707031,35877.003677368164,0.0
2020-01-14,1301.TW,BUY,464,78.32177734375,36341.3046875,0.0
2020-01-14,2327.TW,SELL,421,91.7918472290039,38644.367683410645,0.0
2020-01-14,2207.TW,BUY,63,573.07568359375,36103.76806640625,0.0
2020-01-15,1301.TW,SELL,464,78.08395385742188,36230.95458984375,0.0
2020-01-15,2207.TW,SELL,63,570.543701171875,35944.253173828125,0.0
2020-01-15,2454.TW,SELL,125,289.7611999511719,36220.149993896484,0.0
2020-01-15,2327.TW,BUY,398,90.47740173339844,36010.00588989258,0.0
2020-01-15,3019.TW,BUY,9,78.7549819946289,708.7948379516602,0.0
2020-01-15,3665.TW,BUY,186,193.3260498046875,35958.645263671875,0.0
2020-01-15,6415.TW,BUY,134,268.6999206542969,36005.78936767578,0.0
2020-01-16,9910.TW,BUY,306,118.25170135498047,36185.02061462402,0.0
2020-01-16,6505.TW,BUY,4,82.79393768310547,331.1757507324219,0.0
2020-01-16,2330.TW,BUY,122,295.39996337890625,36038.79553222656,0.0
2020-01-16,2207.TW,BUY,64,564.6356811523438,36136.68359375,0.0
2020-01-16,2327.TW,SELL,398,91.35370635986328,36358.775131225586,0.0
2020-01-16,3665.TW,SELL,186,192.91473388671875,35882.14050292969,0.0
2020-01-16,3019.TW,SELL,2,79.662109375,159.32421875,0.0
2020-01-16,6415.TW,SELL,134,272.2985534667969,36488.00616455078,0.0
2020-01-17,3019.TW,BUY,9,78.34264373779297,705.0837936401367,0.0
2020-01-17,6415.TW,BUY,139,261.5025329589844,36348.85208129883,0.0
2020-01-17,3661.TW,BUY,150,242.32736206054688,36349.10430908203,0.0
2020-01-17,3008.TW,BUY,9,3984.513427734375,35860.620849609375,0.0
2020-01-17,2330.TW,SELL,122,294.0753479003906,35877.192443847656,0.0
2020-01-17,9910.TW,SELL,306,118.87903594970703,36376.98500061035,0.0
2020-01-17,2207.TW,SELL,64,579.8276977539062,37108.97265625,0.0
2020-01-17,2327.TW,BUY,402,90.47740173339844,36371.91549682617,0.0
2020-01-17,6505.TW,SELL,438,83.3995361328125,36528.996826171875,0.0
2020-01-20,2327.TW,SELL,402,91.02508544921875,36592.08435058594,0.0
2020-01-20,3019.TW,SELL,4,79.33224487304688,317.3289794921875,0.0
2020-01-20,6415.TW,SELL,2,265.1012268066406,530.2024536132812,0.0
2020-01-20,3661.TW,BUY,2,240.4267578125,480.853515625,0.0
2020-01-20,3665.TW,BUY,191,190.8580780029297,36453.89289855957,0.0
2020-01-30,4938.TW,BUY,782,44.1320686340332,34511.277671813965,0.0
2020-01-30,3037.TW,BUY,974,35.4318733215332,34510.64461517334,0.0
2020-01-30,3019.TW,BUY,23,71.41551208496094,1642.5567779541016,0.0
2020-01-30,2327.TW,BUY,421,81.93353271484375,34494.01727294922,0.0
2020-01-30,3665.TW,SELL,191,182.6314239501953,34882.601974487305,0.0
2020-01-30,6415.TW,SELL,137,260.302978515625,35661.508056640625,0.0
2020-01-30,3661.TW,SELL,152,224.2716064453125,34089.2841796875,0.0
2020-01-30,3008.TW,SELL,9,3764.705810546875,33882.352294921875,0.0
2020-01-30,2207.TW,BUY,64,533.4076538085938,34138.08984375,0.0
2020-01-31,3661.TW,BUY,157,219.04493713378906,34390.05513000488,0.0
2020-01-31,5871.TW,BUY,408,84.200927734375,34353.978515625,0.0
2020-01-31,2207.TW,BUY,1,524.9676513671875,524.9676513671875,0.0
2020-01-31,3037.TW,BUY,40,33.9390869140625,1357.5634765625,0.0
2020-01-31,4938.TW,SELL,782,44.69426345825195,34950.91402435303,0.0
2020-01-31,3019.TW,SELL,1,71.33303833007812,71.33303833007812,0.0
2020-01-31,2327.TW,SELL,421,84.67195129394531,35646.89149475098,0.0
2020-02-03,2207.TW,SELL,65,522.4357299804688,33958.32244873047,0.0
2020-02-03,3019.TW,SELL,2,69.9311294555664,139.8622589111328,0.0
2020-02-03,3661.TW,SELL,3,217.1443328857422,651.4329986572266,0.0
2020-02-03,3037.TW,BUY,27,32.270668029785156,871.3080368041992,0.0
2020-02-03,3443.TW,BUY,159,210.91502380371094,33535.48878479004,0.0
2020-02-03,5871.TW,BUY,5,81.2174301147461,406.08715057373047,0.0
2020-02-04,6505.TW,BUY,461,76.13236236572266,35097.019050598145,0.0
2020-02-04,3661.TW,BUY,5,219.5200958251953,1097.6004791259766,0.0
2020-02-04,3019.TW,BUY,5,72.24017333984375,361.20086669921875,0.0
2020-02-04,2357.TW,BUY,238,147.19822692871094,35033.1780090332,0.0
2020-02-04,3037.TW,SELL,1041,35.34406661987305,36793.17335128784,0.0
2020-02-04,5871.TW,SELL,413,84.86392974853516,35048.80298614502,0.0
2020-02-04,3443.TW,SELL,159,218.74374389648438,34780.255279541016,0.0
2020-02-04,2317.TW,BUY,545,64.35065460205078,35071.106758117676,0.0
2020-02-05,2327.TW,BUY,382,90.47740173339844,34562.3674621582,0.0
2020-02-05,3661.TW,BUY,6,209.54188537597656,1257.2513122558594,0.0
2020-02-05,6415.TW,BUY,121,284.2940979003906,34399.585845947266,0.0
2020-02-05,2049.TW,BUY,134,258.09442138671875,34584.65246582031,0.0
2020-02-05,3019.TW,SELL,2,71.49796295166016,142.9959259033203,0.0
2020-02-05,2317.TW,SELL,545,64.35065460205078,35071.106758117676,0.0
2020-02-05,6505.TW,SELL,461,75.2672119140625,34698.18469238281,0.0
2020-02-05,2357.TW,SELL,238,146.53515625,34875.3671875,0.0
2020-02-06,6415.TW,BUY,5,275.8971862792969,1379.4859313964844,0.0
2020-02-06,3661.TW,BUY,2,208.11642456054688,416.23284912109375,0.0
2020-02-06,2412.TW,BUY,404,86.47514343261719,34935.957946777344,0.0
2020-02-06,3665.TW,BUY,193,180.98609924316406,34930.317153930664,0.0
2020-02-06,3019.TW,SELL,483,72.57003021240234,35051.32459259033,0.0
2020-02-06,2327.TW,SELL,382,91.35370635986328,34897.11582946777,0.0
2020-02-06,2049.TW,SELL,134,274.35906982421875,36764.11535644531,0.0
2020-02-06,2357.TW,BUY,238,146.86668395996094,34954.2707824707,0.0
2020-02-07,2357.TW,SELL,238,147.86126708984375,35190.98156738281,0.0
2020-02-07,2412.TW,SELL,404,86.87364196777344,35096.95135498047,0.0
2020-02-07,2049.TW,BUY,127,264.0867004394531,33539.01095581055,0.0
2020-02-07,3019.TW,BUY,479,70.42591857910156,33734.01499938965,0.0
2020-02-07,3661.TW,BUY,12,188.16006469726562,2257.9207763671875,0.0
2020-02-07,3665.TW,BUY,2,172.34814453125,344.6962890625,0.0
2020-02-07,6415.TW,BUY,1,263.9016418457031,263.9016418457031,0.0
2020-02-10,3665.TW,BUY,3,168.64613342285156,505.9384002685547,0.0
2020-02-10,6415.TW,BUY,2,259.10345458984375,518.2069091796875,0.0
2020-02-10,3034.TW,BUY,253,132.29013061523438,33469.4030456543,0.0
2020-02-10,3661.TW,SELL,8,195.76251220703125,1566.10009765625,0.0
2020-02-10,3019.TW,SELL,479,69.27140045166016,33181.000816345215,0.0
2020-02-10,2049.TW,BUY,2,258.5224304199219,517.0448608398438,0.0
2020-02-11,2049.TW,SELL,129,264.5146484375,34122.3896484375,0.0
2020-02-11,3034.TW,SELL,253,137.3660125732422,34753.60118103027,0.0
2020-02-11,3661.TW,SELL,10,212.86795043945312,2128.6795043945312,0.0
2020-02-11,3665.TW,SELL,198,169.88014221191406,33636.268157958984,0.0
2020-02-11,2207.TW,BUY,65,526.6556396484375,34232.61657714844,0.0
2020-02-11,2889.TW,BUY,4217,8.15223503112793,34377.97512626648,0.0
2020-02-11,3008.TW,BUY,9,3748.7197265625,33738.4775390625,0.0
2020-02-11,6415.TW,BUY,6,253.105712890625,1518.63427734375,0.0
2020-02-12,9910.TW,BUY,319,109.78274536132812,35020.69577026367,0.0
2020-02-12,5871.TW,BUY,420,83.53793334960938,35085.93200683594,0.0
2020-02-12,3045.TW,BUY,420,83.4473876953125,35047.90283203125,0.0
2020-02-12,2889.TW,BUY,89,8.15223503112793,725.5489177703857,0.0
2020-02-12,2207.TW,SELL,65,531.7197265625,34561.7822265625,0.0
2020-02-12,3661.TW,SELL,161,217.61949157714844,35036.7381439209,0.0
2020-02-12,3008.TW,SELL,9,3868.615234375,34817.537109375,0.0
2020-02-12,6415.TW,SELL,2,263.9016418457031,527.8032836914062,0.0
2020-02-13,3008.TW,BUY,9,3852.628173828125,34673.653564453125,0.0
2020-02-13,6415.TW,BUY,2,261.5025329589844,523.0050659179688,0.0
2020-02-13,3665.TW,BUY,205,172.34814453125,35331.36962890625,0.0
2020-02-13,2327.TW,BUY,367,96.17332458496094,35295.610122680664,0.0
2020-02-13,3019.TW,BUY,488,72.40510559082031,35333.69152832031,0.0
2020-02-13,5871.TW,SELL,420,83.53793334960938,35085.93200683594,0.0
2020-02-13,9910.TW,SELL,319,113.5467300415039,36221.406883239746,0.0
2020-02-13,3045.TW,SELL,420,84.22726440429688,35375.45104980469,0.0
2020-02-13,2889.TW,SELL,4306,8.15223503112793,35103.524044036865,0.0
2020-02-14,5871.TW,BUY,432,83.20642852783203,35945.17712402344,0.0
2020-02-14,3661.TW,BUY,167,215.24371337890625,35945.700134277344,0.0
2020-02-14,2889.TW,BUY,4435,8.117396354675293,36000.652832984924,0.0
2020-02-14,2303.TW,BUY,3036,11.856475830078125,35996.26062011719,0.0
2020-02-14,2207.TW,BUY,64,561.2595825195312,35920.61328125,0.0
2020-02-14,6415.TW,SELL,135,265.1012268066406,35788.665618896484,0.0
2020-02-14,3665.TW,SELL,205,176.8727569580078,36258.9151763916,0.0
2020-02-14,3019.TW,SELL,488,73.22976684570312,35736.126220703125,0.0
2020-02-14,3008.TW,SELL,9,3852.628173828125,34673.653564453125,0.0
2020-02-14,2327.TW,SELL,367,100.11663818359375,36742.806213378906,0.0
2020-02-17,6415.TW,BUY,144,247.10789489746094,35583.536865234375,0.0
2020-02-17,3443.TW,BUY,164,217.36219787597656,35647.400451660156,0.0
2020-02-17,3231.TW,BUY,1742,20.49750328063965,35706.65071487427,0.0
2020-02-17,2357.TW,BUY,249,143.2198944091797,35661.75370788574,0.0
2020-02-17,3661.TW,BUY,9,202.4146270751953,1821.7316436767578,0.0
2020-02-17,2889.TW,SELL,4435,8.082558631896973,35846.147532463074,0.0
2020-02-17,2303.TW,SELL,3036,11.784618377685547,35778.10139465332,0.0
2020-02-17,5871.TW,SELL,432,85.19541931152344,36804.421142578125,0.0
2020-02-17,2207.TW,SELL,64,565.4796142578125,36190.6953125,0.0
2020-02-18,3661.TW,BUY,3,197.66310119628906,592.9893035888672,0.0
2020-02-18,3008.TW,BUY,9,3700.76220703125,33306.85986328125,0.0
2020-02-18,2330.TW,BUY,125,284.3611755371094,35545.14694213867,0.0
2020-02-18,6415.TW,BUY,2,242.30970764160156,484.6194152832031,0.0
2020-02-18,3443.TW,SELL,164,220.58580017089844,36176.071228027344,0.0
2020-02-18,3231.TW,SELL,1742,20.683168411254883,36030.079372406006,0.0
2020-02-18,2357.TW,SELL,249,142.88836669921875,35579.20330810547,0.0
2020-02-18,2303.TW,BUY,3065,11.604975700378418,35569.25052165985,0.0
2020-02-19,2330.TW,SELL,125,288.3350830078125,36041.88537597656,0.0
2020-02-19,3008.TW,SELL,9,3776.69482421875,33990.25341796875,0.0
2020-02-19,3661.TW,SELL,1,205.7406768798828,205.7406768798828,0.0
2020-02-19,6415.TW,SELL,146,263.9016418457031,38529.639709472656,0.0
2020-02-19,2049.TW,BUY,132,277.783203125,36667.3828125,0.0
2020-02-19,2303.TW,BUY,107,11.569046020507812,1237.887924194336,0.0
2020-02-19,2454.TW,BUY,135,270.60626220703125,36531.84539794922,0.0
2020-02-19,3443.TW,BUY,167,219.20425415039062,36607.110443115234,0.0
2020-02-20,2327.TW,BUY,370,100.22618103027344,37083.68698120117,0.0
2020-02-20,5871.TW,BUY,450,82.5434341430664,37144.54536437988,0.0
2020-02-20,3008.TW,BUY,9,3748.7197265625,33738.4775390625,0.0
2020-02-20,2207.TW,BUY,67,549.4437255859375,36812.72961425781,0.0
2020-02-20,3034.TW,BUY,281,132.29013061523438,37173.52670288086,0.0
2020-02-20,3443.TW,SELL,167,219.66477966308594,36684.01820373535,0.0
2020-02-20,2454.TW,SELL,135,274.437255859375,37049.029541015625,0.0
2020-02-20,2303.TW,SELL,3172,11.712759971618652,37152.874629974365,0.0
2020-02-20,2049.TW,SELL,132,278.211181640625,36723.8759765625,0.0
2020-02-20,3661.TW,SELL,178,212.86795043945312,37890.495178222656,0.0
2020-02-21,3443.TW,BUY,173,215.52015686035156,37284.98713684082,0.0
2020-02-21,3034.TW,BUY,6,130.06942749023438,780.4165649414062,0.0
2020-02-21,2303.TW,BUY,3240,11.533116340637207,37367.29694366455,0.0
2020-02-21,2049.TW,BUY,136,273.0749816894531,37138.197509765625,0.0
2020-02-21,3661.TW,BUY,178,209.06674194335938,37213.88006591797,0.0
2020-02-21,3008.TW,SELL,9,3788.6845703125,34098.1611328125,0.0
2020-02-21,2327.TW,SELL,370,103.40274810791016,38259.01679992676,0.0
2020-02-21,2207.TW,SELL,67,550.2877807617188,36869.281311035156,0.0
2020-02-21,5871.TW,SELL,450,82.5434341430664,37144.54536437988,0.0
2020-02-24,6415.TW,BUY,150,247.10789489746094,37066.18423461914,0.0
2020-02-24,5871.TW,BUY,466,79.55992126464844,37074.92330932617,0.0
2020-02-24,3008.TW,BUY,10,3684.775634765625,36847.75634765625,0.0
2020-02-24,2303.TW,BUY,25,11.353474617004395,283.83686542510986,0.0
2020-02-24,2207.TW,BUY,69,536.78369140625,37038.07470703125,0.0
2020-02-24,3443.TW,SELL,173,217.36219787597656,37603.660232543945,0.0
2020-02-24,3034.TW,SELL,287,129.11770629882812,37056.78170776367,0.0
2020-02-24,2049.TW,SELL,136,269.2228698730469,36614.310302734375,0.0
2020-02-24,3661.TW,SELL,178,206.6909942626953,36790.996978759766,0.0
2020-02-25,5871.TW,BUY,12,78.23392486572266,938.8070983886719,0.0
2020-02-25,3711.TW,BUY,677,55.26837158203125,37416.687561035156,0.0
2020-02-25,3443.TW,BUY,175,213.6781005859375,37393.66760253906,0.0
2020-02-25,3019.TW,BUY,502,74.46675109863281,37382.30905151367,0.0
2020-02-25,3008.TW,SELL,10,3700.76220703125,37007.6220703125,0.0
2020-02-25,6415.TW,SELL,150,257.9039001464844,38685.585021972656,0.0
2020-02-25,2303.TW,SELL,3265,11.425331115722656,37303.70609283447,0.0
2020-02-25,2207.TW,SELL,69,542.6917114257812,37445.728088378906,0.0
2020-02-25,2049.TW,BUY,139,267.5107727050781,37183.99740600586,0.0
2020-02-26,3019.TW,BUY,4,72.81742858886719,291.26971435546875,0.0
2020-02-26,2327.TW,BUY,382,96.61145782470703,36905.576889038086,0.0
2020-02-26,2207.TW,BUY,69,528.3436889648438,36455.71453857422,0.0
2020-02-26,6415.TW,BUY,147,250.70655822753906,36853.86405944824,0.0
2020-02-26,5871.TW,SELL,478,77.57093048095703,37078.90476989746,0.0
2020-02-26,3711.TW,SELL,677,54.742008209228516,37060.339557647705,0.0
2020-02-26,3443.TW,SELL,175,211.8360595703125,37071.31042480469,0.0
2020-02-26,2049.TW,BUY,2,261.5185546875,523.037109375,0.0
2020-02-27,2049.TW,SELL,141,258.09442138671875,36391.313415527344,0.0
2020-02-27,2207.TW,SELL,69,529.187744140625,36513.954345703125,0.0
2020-02-27,6415.TW,SELL,1,243.50927734375,243.50927734375,0.0
2020-02-27,2327.TW,BUY,15,89.82018280029297,1347.3027420043945,0.0
2020-02-27,2474.TW,BUY,219,163.0220184326172,35701.822036743164,0.0
2020-02-27,3019.TW,BUY,11,69.02400207519531,759.2640228271484,0.0
2020-02-27,3661.TW,BUY,172,207.16612243652344,35632.57305908203,0.0
2020-03-02,4938.TW,BUY,847,42.375221252441406,35891.81240081787,0.0
2020-03-02,3711.TW,BUY,681,52.711734771728516,35896.69137954712,0.0
2020-03-02,3019.TW,BUY,17,67.20975494384766,1142.5658340454102,0.0
2020-03-02,2207.TW,BUY,70,506.3996887207031,35447.97821044922,0.0
2020-03-02,3661.TW,SELL,172,205.26553344726562,35305.67175292969,0.0
2020-03-02,2474.TW,SELL,219,160.95846557617188,35249.90396118164,0.0
2020-03-02,2327.TW,SELL,6,91.68230438232422,550.0938262939453,0.0
2020-03-02,6415.TW,SELL,146,256.7043151855469,37478.830017089844,0.0
2020-03-03,2474.TW,BUY,225,161.6463165283203,36370.42121887207,0.0
2020-03-03,2357.TW,BUY,271,134.6001739501953,36476.64714050293,0.0
2020-03-03,2327.TW,BUY,8,91.35370635986328,730.8296508789062,0.0
2020-03-03,2308.TW,BUY,303,120.43196868896484,36490.88651275635,0.0
2020-03-03,6415.TW,BUY,143,254.30523681640625,36365.648864746094,0.0
2020-03-03,3711.TW,SELL,681,54.516414642333984,37125.67837142944,0.0
2020-03-03,3019.TW,SELL,534,69.02400207519531,36858.8171081543,0.0
2020-03-03,2207.TW,SELL,70,513.9956665039062,35979.69665527344,0.0
2020-03-03,4938.TW,SELL,847,42.86713790893555,36308.46580886841,0.0
2020-03-04,2308.TW,SELL,303,122.17733001708984,37019.73099517822,0.0
2020-03-04,2357.TW,SELL,271,135.2632293701172,36656.33515930176,0.0
2020-03-04,2474.TW,SELL,225,163.36595153808594,36757.339096069336,0.0
2020-03-04,2049.TW,BUY,140,258.9504699707031,36253.06579589844,0.0
2020-03-04,2327.TW,BUY,15,87.7389907836914,1316.084861755371,0.0
2020-03-04,3008.TW,BUY,10,3620.831298828125,36208.31298828125,0.0
2020-03-04,3019.TW,BUY,526,69.02400207519531,36306.625091552734,0.0
2020-03-04,6415.TW,BUY,1,250.70655822753906,250.70655822753906,0.0
2020-03-05,2615.TW,BUY,3626,10.223604202270508,37070.78883743286,0.0
2020-03-05,3661.TW,BUY,166,223.32127380371094,37071.331451416016,0.0
2020-03-05,2890.TW,BUY,4077,9.0916166305542,37066.52100276947,0.0
2020-03-05,2303.TW,BUY,3286,11.281617164611816,37071.39400291443,0.0
2020-03-05,2049.TW,SELL,140,262.37457275390625,36732.440185546875,0.0
2020-03-05,3019.TW,SELL,526,69.76619720458984,36697.01972961426,0.0
2020-03-05,3008.TW,SELL,10,3676.782958984375,36767.82958984375,0.0
2020-03-05,2327.TW,SELL,2,89.92972564697266,179.8594512939453,0.0
2020-03-05,6415.TW,SELL,144,260.302978515625,37483.62890625,0.0
2020-03-06,9904.TW,BUY,1413,26.08956527709961,36864.55573654175,0.0
2020-03-06,4938.TW,BUY,856,43.07796096801758,36874.73458862305,0.0
2020-03-06,3231.TW,BUY,1891,19.49490737915039,36864.86985397339,0.0
2020-03-06,2327.TW,BUY,2,89.05342102050781,178.10684204101562,0.0
2020-03-06,2207.TW,BUY,72,509.77569580078125,36703.85009765625,0.0
2020-03-06,2890.TW,SELL,4077,9.021139144897461,36779.18429374695,0.0
2020-03-06,2615.TW,SELL,3626,10.07457160949707,36530.39665603638,0.0
2020-03-06,2303.TW,SELL,3286,11.101972579956055,36481.081897735596,0.0
2020-03-06,3661.TW,SELL,166,228.07281494140625,37860.08728027344,0.0
2020-03-09,2327.TW,BUY,6,84.56241607666016,507.37449645996094,0.0
2020-03-09,6415.TW,BUY,146,242.30970764160156,35377.21731567383,0.0
2020-03-09,3661.TW,BUY,173,205.26553344726562,35510.93728637695,0.0
2020-03-09,2049.TW,BUY,148,239.2616729736328,35410.727600097656,0.0
2020-03-09,5871.TW,BUY,501,70.94093322753906,35541.40754699707,0.0
2020-03-09,4938.TW,SELL,856,43.07796096801758,36874.73458862305,0.0
2020-03-09,2207.TW,SELL,72,479.3917541503906,34516.206298828125,0.0
2020-03-09,9904.TW,SELL,1413,25.261947631835938,35695.13200378418,0.0
2020-03-09,3231.TW,SELL,1891,18.789377212524414,35530.71230888367,0.0
2020-03-10,5871.TW,BUY,20,70.27794647216797,1405.5589294433594,0.0
2020-03-10,3711.TW,BUY,717,51.13264083862305,36662.103481292725,0.0
2020-03-10,3037.TW,BUY,1072,34.202518463134766,36665.09979248047,0.0
2020-03-10,2207.TW,BUY,77,475.1717224121094,36588.22262573242,0.0
2020-03-10,3443.TW,BUY,181,201.70477294921875,36508.563903808594,0.0
2020-03-10,3661.TW,SELL,173,222.37098693847656,38470.180740356445,0.0
2020-03-10,2327.TW,SELL,420,86.42454528808594,36298.309020996094,0.0
2020-03-10,2049.TW,SELL,148,244.39785766601562,36170.88293457031,0.0
2020-03-10,6415.TW,SELL,146,251.90614318847656,36778.29690551758,0.0
2020-03-11,3443.TW,SELL,181,197.09962463378906,35675.03205871582,0.0
2020-03-11,3711.TW,SELL,717,50.60628128051758,36284.7036781311,0.0
2020-03-11,5871.TW,SELL,521,70.27794647216797,36614.81011199951,0.0
2020-03-11,2327.TW,BUY,428,84.01472473144531,35958.302185058594,0.0
2020-03-11,2474.TW,BUY,237,151.67239379882812,35946.357330322266,0.0
2020-03-11,3037.TW,BUY,24,32.84144592285156,788.1947021484375,0.0
2020-03-11,3661.TW,BUY,174,206.21583557128906,35881.5553894043,0.0
2020-03-12,3037.TW,BUY,8,29.592426300048828,236.73941040039062,0.0
2020-03-12,3661.TW,BUY,1,186.734619140625,186.734619140625,0.0
2020-03-12,3019.TW,BUY,558,58.550819396972656,32671.357223510742,0.0
2020-03-12,2474.TW,SELL,237,138.25918579101562,32767.427032470703,0.0
2020-03-12,2207.TW,SELL,1,427.90777587890625,427.90777587890625,0.0
2020-03-12,2327.TW,BUY,3,75.68993377685547,227.0698013305664,0.0
2020-03-13,2207.TW,SELL,76,411.87176513671875,31302.254150390625,0.0
2020-03-13,3019.TW,SELL,6,56.076847076416016,336.4610824584961,0.0
2020-03-13,3661.TW,SELL,175,180.08248901367188,31514.435577392578,0.0
2020-03-13,2049.TW,BUY,150,205.87631225585938,30881.446838378906,0.0
2020-03-13,2327.TW,BUY,11,70.10355377197266,771.1390914916992,0.0
2020-03-13,3037.TW,BUY,18,27.616670608520508,497.10007095336914,0.0
2020-03-13,6415.TW,BUY,134,230.31419372558594,30862.101959228516,0.0
2020-03-16,6415.TW,BUY,1,207.2827606201172,207.2827606201172,0.0
2020-03-16,3661.TW,BUY,171,164.40248107910156,28112.824264526367,0.0
2020-03-16,3037.TW,BUY,5,24.93842315673828,124.6921157836914,0.0
2020-03-16,3019.TW,SELL,552,51.12889099121094,28223.147827148438,0.0
2020-03-16,2049.TW,SELL,1,187.47157287597656,187.47157287597656,0.0
2020-03-16,2327.TW,SELL,1,63.64088821411133,63.64088821411133,0.0
2020-03-17,2049.TW,SELL,1,177.1991424560547,177.1991424560547,0.0
2020-03-17,3661.TW,SELL,171,163.45216369628906,27950.31999206543,0.0
2020-03-17,2207.TW,BUY,77,339.7098083496094,26157.655242919922,0.0
2020-03-17,2327.TW,BUY,12,58.054508209228516,696.6540985107422,0.0
2020-03-17,3037.TW,BUY,5,23.270008087158203,116.35004043579102,0.0
2020-03-17,6415.TW,BUY,6,186.65045166015625,1119.9027099609375,0.0
2020-03-18,3661.TW,BUY,159,156.80006408691406,24931.210189819336,0.0
2020-03-18,6415.TW,BUY,5,170.81634521484375,854.0817260742188,0.0
2020-03-18,2207.TW,BUY,2,314.38983154296875,628.7796630859375,0.0
2020-03-18,2884.TW,BUY,1752,14.292706489562988,25040.821769714355,0.0
2020-03-18,3037.TW,SELL,1132,23.006572723388672,26043.440322875977,0.0
2020-03-18,2327.TW,SELL,4,55.754234313964844,223.01693725585938,0.0
2020-03-18,2049.TW,SELL,148,170.3508758544922,25211.929626464844,0.0
